Title2,Title,Poem,first_line,line1,line2,line3,line4,line5,line6,line7
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,sometimes a green booger grows,everyone has a sharp tooth bite,with tooth and nails  sometimes we fight,inside everybodys nose,sometimes a green booger grows,everyone has a sharp tooth bite,with tooth and nails sometimes we fight
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,sometimes a green booger grows,everyone has a sharp tooth bite,with tooth and nails  sometimes we fight,The bigger the booger gets,the more likely it in the nail or tooth sets,And no matter how sharp-toothed you are,it's unlikely that your booger fight will go far.
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,someone who fought crime?,maybe policemen might?,"they're so strong, they're all gonna get it right!",You might kick a football,you don't have to kick crime,I fought the law once,policemen caught me in no time.
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,someone who fought crime?,maybe policemen might?,"they're so strong, they're all gonna get it right!","Chop, chew, swallow and digest.",Can you guess which part,of you I like best?,It's your nose that I grate
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,They might be in jail,They fought over the football,The policeman came and played with them,Playing long into the night.,They fought back with all their might.,The same policeman worked to make things right.,Putting the football up in jail for the night.
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,They might be in jail,They fought over the football,The policeman came and played with them,who can kick a football,thery might be in jail,they fought over the football,the policeman came and played with them
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,They might be in jail,They fought over the football,The policeman came and played with them,The cat and dog fought all night,It was a funny sight to see,In the sunny morning light,Two policemen up the tree
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,But I can feel that you staring,I know you are far away,But I miss you more than ever,"...Mrs. Piggy I'm alright with you,","You're black belt in Karate and Kung Fu,","Super Grover's on his way,",Every Muppet has their dog day...
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,my memory transcends all space,I still hear your goofy laughing,a huge smile on your always happy face,how can I forget that smile,the one that always lit up your whole face,with your laughing self by my side,I knew I had the world in the palm of my hand
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,my memory transcends all space,I still hear your goofy laughing,a huge smile on your always happy face,I once caught your with your smile,or so it says in your face file,"but quickly enough, you started laughing",for reasons that the world finds baffling
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,my memory transcends all space,I still hear your goofy laughing,a huge smile on your always happy face,although i cannot see your face,my memory transcends all space,i still hear your goofy laughing,a huge smile on your always happy face
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,I still imagine your clown smile,I know your not laughing at all,But your looks makes me laugh,"I'm feeling light at the moment,","Small as can be-the sky-all I view,","And I'm just reeling,","High up in the clouds-a message in blue,"
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,I still imagine your clown smile,I know your not laughing at all,But your looks makes me laugh,YOU ARE ALWAYS THERE IN MY DREAM,YOU MAKE EVERYONE HAPPY,YOU MAKE OTHERS LAUGH,LOOKS DOES NOT REVEAL EVERYTHING ABOUT YOU
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,I still imagine your clown smile,I know your not laughing at all,But your looks makes me laugh,I've been good since you've left,But I still miss your smile,"I can picture your face, laughing",I hope I see you in a while
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,The Noees said no to everything,The Thinkforyourselfees refused to do anything,So the Yesses were left with no one to do anything with.,It makes me sad to be one of the yesees,Constantly doing those things noees won't do,Thinkforyourselfees just laugh and point,Will I ever be able to laugh and point too?
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,The Noees said no to nobody,The thinkforyourselfees rarely thought for themselves,and the only ones left were dead,The Yesees should not say yes to anything,The Nosees should not say no to anybody,The Thinkforyourselfees should have thought for themselves,"If they did, they would not be dead"
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,The Noees said no to nobody,The thinkforyourselfees rarely thought for themselves,and the only ones left were dead,I now go well,no it was far,thinkforyourmerits I feel lost,sad memory
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,The Noees said no to nobody,The thinkforyourselfees rarely thought for themselves,and the only ones left were dead,yesees is no,noees is no,thinkforyourself if you want to grow,if you don't then just be sad
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,and the nosees said no to it all,so you should just think for your selfees,or else there will be a big fall,the noees cannot catch you,and the yesees with say it was your fault,so no longer think for your selfees,they were false all along
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,and the nosees said no to it all,so you should just think for your selfees,or else there will be a big fall,I am full of yesees,"even though they say ""no"" to me","I speak of the nosees, so","I say ""think for your selfees""."
,YESEES AND NOEES (Every Thing On It),"The Yesees said yes to anything<br><br>
That anyone suggested.<br><br>
The Noees said no to everything<br><br>
Unless it was proven and tested.<br><br>
So the Yesees all died of much too much<br><br>
And the Noees all died of fright,<br><br>
But somehow I think the Thinkforyourselfees<br><br>
All came out all right.<br><br>",The Yesees said yes to anything,and the nosees said no to it all,so you should just think for your selfees,or else there will be a big fall,A 2 year old says yesees,He points to his Noees,small child that thinkforyourself,His noees is hurt.
